video_id,title,channel_name,published_at,publish_year,publish_month,days_since_publish,duration,views,likes,comments,views_per_day,is_viral,language_code,language_name,region_fetched,category_id,fetched_at,publish_day,publish_dow,publish_quarter,publish_week,publish_day_name,publish_month_name,views_normalized,likes_normalized,comments_normalized,views_per_day_normalized,views_standardized,likes_standardized,comments_standardized,views_per_day_standardized,engagement_rate,like_view_ratio,comment_view_ratio,viral_category
Du8WJ4KjFjs,Taylor Swift speaks JAPANESE 😳🇯🇵,Taylor Swift Terrain,2024-11-16,2024,11,524,PT22S,6139031,295114,1797,12156.5,0,en,English,search,10,2026-04-05 12:41:56,16,5,4,46,Saturday,Nov,0.01979669936172488,0.23428309677234974,0.08792015264934684,0.039518423000206554,-0.5778403613668153,0.34484876163546097,-0.45438949884368796,-0.8778321612628833,4.8364,4.8072,0.0293,Growing
X-qh31U9-pM,CharFutur - I Need You,CharFutur,2026-03-28,2026,3,27,PT4M59S,595933,8558,257,85133.29,0,en-US,en-US,PH,10,2026-04-05 12:41:56,28,5,1,13,Saturday,Mar,0.0019061097023170832,0.006793966881197669,0.012574000684965019,0.2767518089597544,-0.6886873967940487,-0.8229335996112084,-0.7758245284106813,0.1556705851451769,1.4792,1.4361,0.0431,Trending
HZ_Q20ir-gg,Full Video: Ayudha Pooja (Telugu) | Devara | NTR | Saif Ali Khan | Koratala Siva | Anirudh,T-Series Telugu,2024-10-22,2024,10,549,PT3M6S,125615218,586318,10847,237009.85,1,en,English,search,10,2026-04-05 12:41:56,22,1,4,43,Tuesday,Oct,0.4054112845066515,0.4654621493164355,0.5307011106218504,0.7704730397331062,1.811361693711368,1.5315728041418997,1.4345631099753315,2.306557762767111,0.4754,0.4668,0.0086,Viral
KUNDGpCUwJs,OMI - Cheerleader (Felix Jaehn Remix) (Lyrics),nightlife,2024-06-13,2024,6,680,PT3M2S,44284137,64705,851,66995.67,0,en,English,search,10,2026-04-05 12:41:56,13,3,2,24,Thursday,Jun,0.14291168649718852,0.0513675656751455,0.04163608787122658,0.21778992524511562,0.18495905443957583,-0.5941215131886007,-0.6518424455776981,-0.10119574294771069,0.148,0.1461,0.0019,Trending
fbIWaMN5HSQ,"Yek Number | Tu Abhaal (Song) | Javed A, Ravindra K | Kunal Karan | Tejaswini | Warda | Sahyadri F",T-Series,2024-10-18,2024,10,553,PT5M13S,30215802,160315,3004,56583.9,0,en,English,search,10,2026-04-05 12:41:56,18,4,4,42,Friday,Oct,0.09750552397289529,0.12726978272484277,0.1469739224032487,0.18394328097736912,-0.09636976712323762,-0.2044885215262588,-0.20245957631942757,-0.2486480067423918,0.5405,0.5306,0.0099,Trending
-1rBP7jUqkg,"Prema Baraha - Jai Hanumantha (Video Song) | Chandan Kumar, Aishwarya | Arjun Sarja | Jassie Gift",Warner Music South India,2018-03-01,2018,3,2976,PT5M2S,94636818,343913,10941,32015.16,0,kn,Kannada,search,10,2026-04-05 12:41:56,1,3,1,9,Thursday,Mar,0.30542715240128393,0.27302331526213297,0.53530016145604,0.10407507385343584,1.1918771018316991,0.5437160386998959,1.4541831702216286,-0.5965923362447659,0.375,0.3634,0.0116,Growing
Ofopo3YlN8w,"Olya Sanjveli - Premachi Goshta | Marathi Love Songs | Atul Kulkarni, Sagarika Ghatge",Everest Marathi,2013-09-06,2013,9,4613,PT5M28S,34832420,92384,2925,7582.15,0,mr,Marathi,search,10,2026-04-05 12:41:56,6,4,3,36,Friday,Sep,0.11240585917393917,0.07334118209307847,0.14310876265962133,0.024648098626332916,-0.004049837185140989,-0.4813231492494525,-0.21894877588812398,-0.9426144473572938,0.2736,0.2652,0.0084,Normal
Sx_mlTy6qQg,Mavo - Mofe (Official Music Video),Mavo,2026-03-08,2026,3,47,PT3M48S,867246,12735,501,32120.22,0,en,English,GH,10,2026-04-05 12:41:56,8,6,1,10,Sunday,Mar,0.0027817841991892127,0.010109975254972228,0.024511962424776164,0.10441660353059636,-0.6832618672936016,-0.8059113529197158,-0.7248958613883785,-0.5951044686838931,1.5262,1.4684,0.0578,Growing
ow77NqggH-0,"Laal Peeli Akhiyaan (Full Video) Shahid Kapoor,Kriti,Tanishq,Romy | Teri Baaton Mein Aisa Uljha Jiya",T-Series,2024-02-26,2024,2,788,PT3M7S,128563242,396467,4660,167182.37,1,en,English,search,10,2026-04-05 12:41:56,26,0,1,9,Monday,Feb,0.41492616006722893,0.31474452763353544,0.22799549880131123,0.5434774495814619,1.8703142362730065,0.7578858142863693,0.14318744248767695,1.3176557796194015,0.312,0.3084,0.0036,Viral
lZORMUufA_Y,"3 - Idhazhin Oram Video | Dhanush, Shruti | Anirudh",SonyMusicSouthVEVO,2014-12-02,2014,12,4161,PT3M16S,156219678,932544,15329,37725.11,0,en,English,search,10,2026-04-05 12:41:56,2,1,4,49,Tuesday,Dec,0.5041885090131927,0.7403216932997896,0.749987768481824,0.12263701350794408,2.42336849240974,2.942524296363278,2.370064280442386,-0.5157275981978787,0.6068,0.5969,0.0098,Growing
iTKG6PRHeHY,Natin Marli Mithi Dj Song | Anand Shinde Songs | Marathi Dj Song | Tya Natin Marli Mithi Dj NS Abhi,NS Production - Swapnil,2025-03-09,2025,3,411,PT4M17S,60163260,195494,1530,153477.7,1,en,English,search,10,2026-04-05 12:41:56,9,6,1,10,Sunday,Mar,0.1941622459757084,0.15519744817397255,0.07485689123734038,0.4989262262739112,0.5024987605271098,-0.0611259128693241,-0.5101188189049783,1.1235692202679126,0.3275,0.3249,0.0025,Viral
JGw1UAYjFEY,Masicka - Boasty (Official Music Video),Masicka,2026-03-26,2026,3,29,PT3M18S,1637887,50124,7252,181987.44,1,en,English,GH,10,2026-04-05 12:41:56,26,3,1,13,Thursday,Mar,0.005269061513376276,0.03979210048529469,0.3548118792504526,0.5916058597988492,-0.667851122214103,-0.6535424801526066,0.6842001675770579,1.5273262858963095,3.503,3.0603,0.4428,Viral
oNMevWPa0Ms,Addictive Japanese Trap & Bass: Samurai Beats💀KABUKI PHONK21,Beautiful Japanese Music and Men,2025-02-17,2025,2,431,PT29M36S,3051023,96406,2520,7405.4,0,en,English,search,10,2026-04-05 12:41:56,17,0,1,8,Monday,Feb,0.009830019358418325,0.07653414012020829,0.12329370321444298,0.02407351866785091,-0.6395922070270544,-0.46493256361546087,-0.30348201418333975,-0.9451175940485586,3.2424,3.1598,0.0826,Normal
B5s7191duYc,Kagamine Rin - Girl A ( 少女A ) English Sub,Strawberry Subs,2017-05-22,2017,5,3259,PT4M3S,20851960,427457,8607,6435.79,0,en,English,search,10,2026-04-05 12:41:56,22,0,2,21,Monday,May,0.067283317030581,0.33934665823044075,0.42110670776456777,0.020921504673261163,-0.2836213953479265,0.884177273460263,0.9670212487869775,-0.9588492832328146,2.0912,2.05,0.0413,Normal
0ogA-RsPvR8,Jung Kook from BTS - Bava - Seven (BUT FRENCH) #bava,Bava,2023-10-19,2023,10,918,PT11S,18115350,345667,2938,20173.0,0,en,English,search,10,2026-04-05 12:41:56,19,3,4,42,Thursday,Oct,0.05845078934158256,0.27441576886222885,0.14374480160477518,0.0655785092076804,-0.3383462271334228,0.5508639967312289,-0.21623536330087015,-0.7643018899727894,1.9244,1.9081,0.0162,Growing
HLCqZxwB290,Indila - Dernière Danse (Lyrics),7clouds,2024-12-05,2024,12,505,PT3M34S,15017452,139667,3223,30963.82,0,fr,French,search,10,2026-04-05 12:41:56,5,3,4,49,Thursday,Dec,0.04845218893352553,0.11087788880535579,0.15768873232545624,0.10065737148539922,-0.400295846165227,-0.2886339248506395,-0.15674901042645903,-0.6114814917887226,0.9515,0.93,0.0215,Growing
M4Jjd3pV2t0,Marine - Ma faute (Clip officiel),MarineVEVO,2025-03-12,2025,3,408,PT3M24S,16039661,162451,6547,41339.33,0,fr,French,search,10,2026-04-05 12:41:56,12,2,1,11,Wednesday,Mar,0.05175141289910463,0.1289654958889276,0.320318997994031,0.13438614152799974,-0.37985441842264756,-0.1957838246306332,0.5370497157298305,-0.46454274482020974,1.0536,1.0128,0.0408,Growing
gtw2T55VXQQ,Ta Takkara (Telugu) - Video Song | Kalki 2898 AD | Prabhas | Disha Patani | Santhosh Narayanan,Saregama Telugu,2024-06-29,2024,6,664,PT4M44S,37050861,328853,4359,57443.2,0,en,English,search,10,2026-04-05 12:41:56,29,5,2,26,Saturday,Jun,0.11956597389942414,0.2610675848074897,0.2132687509173639,0.18673669856335828,0.040313009749953284,0.4823430353065807,0.08036150489049189,-0.2364785360108285,0.8993,0.8876,0.0118,Trending
DS1fazSjvgg,Poran Pakhi | Heme | @AvraalSahir | Niloy Alamgir | OST Poran Pakhi | @dhrubatv | Bangla Song 2023,Dhruba Music Station,2023-04-24,2023,4,1096,PT4M6S,27919299,119932,3668,25923.21,0,bn,Bengali,search,10,2026-04-05 12:41:56,24,0,2,17,Monday,Apr,0.09009346075037984,0.09521080112126652,0.17946083467880034,0.08427132631128897,-0.14229364387947535,-0.3690586407847083,-0.06386681032430837,-0.6828669868012044,0.4427,0.4296,0.0131,Growing
3z0vHWeyJfo,"ANIMAL TAMIL SCENE #4: Ranbir Threatens the Bullies😯 |  Ranbir K, Anil K, Sandeep V, Bhushan K",T-Series Tamil,2024-06-17,2024,6,676,PT9M34S,2104135,29734,269,3202.64,0,en,English,search,10,2026-04-05 12:41:56,17,0,2,25,Monday,Jun,0.006773897193264953,0.023605025852480893,0.013161113557414747,0.010411161291274751,-0.658527417568456,-0.7366364734586955,-0.7733198398686008,-1.0046373948303404,1.4259,1.4131,0.0128,Normal
LcRicRjExPw,Bolte Bolte Cholte Cholte | Imran | Puja | Bristy | Nishi | ইমরান | বলতে বলতে চলতে চলতে |Audio Album,Sangeeta Music,2015-08-04,2015,8,3916,PT1H4M43S,24182543,146650,6894,6207.02,0,en,English,search,10,2026-04-05 12:41:56,4,1,3,32,Tuesday,Aug,0.0780329183870065,0.11642150539000212,0.337296345222369,0.020177817787253083,-0.21701870281130864,-0.26017657540206574,0.6094769594049907,-0.9620891410464532,0.6349,0.6064,0.0285,Normal
q89Mdmf4HDU,LATIN MAFIA - Siento que merezco más | A COLORS SHOW,COLORS,2025-01-09,2025,1,470,PT2M32S,4431093,59285,1001,9846.87,0,es,Spanish,search,10,2026-04-05 12:41:56,9,3,1,2,Thursday,Jan,0.014284255251642461,0.04706477290860059,0.04897499877684819,0.03201026396479611,-0.6119945228111048,-0.6162092740379878,-0.6205338388016923,-0.9105413136959575,1.3605,1.3379,0.0226,Normal
rP9pG6Wuf-g,Apaga Apaga Apaga (Ao Vivo),Danilo e Davi - Topic,2026-03-29,2026,3,26,PT3M4S,114678,549,6,16382.57,0,pt-PT,pt-PT,BR,10,2026-04-05 12:41:56,29,6,1,13,Sunday,Mar,0.0003528382778287737,0.00043583638908360837,0.0002935564362248642,0.05325655666437658,-0.6983112010339401,-0.8555721377371752,-0.8282142637491977,-0.8179822425214216,0.484,0.4787,0.0052,Growing
-xSEVqi_jVk,""" Zehra "" Oriental Reggaeton Type Beat (Instrumental) Prod. by Ultra Beats",Ultra Beats,2022-05-06,2022,5,1449,PT3M48S,45227417,385822,5331,31649.7,0,en,English,search,10,2026-04-05 12:41:56,6,4,2,18,Friday,May,0.14595616368556336,0.3062937473752567,0.26082489358579186,0.10288703429684838,0.20382211469537517,0.7145049629502577,0.2832412767990098,-0.6017680080398983,0.8649,0.8531,0.0118,Growing
awxH9kkROlQ,Sin Pijama,Becky G - Topic,2018-04-19,2018,4,2927,PT3M9S,198265169,1259647,4775,68179.22,0,en,English,search,10,2026-04-05 12:41:56,19,3,2,16,Thursday,Apr,0.6398921582197057,1.0,0.2336219971622878,0.2216374166729028,3.264165106583335,4.275545115019559,0.16719070768261476,-0.08443421951661345,0.6377,0.6353,0.0024,Trending
1QH7Aw5pA30,"Amel Bent x Hatik - 1,2,3 (Clip officiel)",Amel Bent,2020-12-21,2020,12,1950,PT3M43S,131183711,513161,12775,67970.83,0,fr,French,search,10,2026-04-05 12:41:56,21,0,4,52,Monday,Dec,0.42338383763204895,0.4073847673197332,0.6250305787954401,0.22095998121294202,1.9227165607635652,1.2334410106993525,1.8369830690695932,-0.08738545424924522,0.4009,0.3912,0.0097,Trending
gf6ycMwbBSs,【MV】CUTIE STREET『ナイスだね』,KAWAII LAB.,2026-03-25,2026,3,30,PT4M30S,1082944,33599,4548,98449.45,0,ja,Japanese,JP,24,2026-04-05 12:41:56,25,2,1,13,Wednesday,Mar,0.0034779588669210377,0.026673345786557664,0.2225157786584471,0.32004006163268084,-0.6789484880519604,-0.7208856993474628,0.11981034942825926,0.34425503688125847,3.5225,3.1026,0.42,Trending
Rr4bHNQz2ro,Marathi EverGreen Mixtape 2024 - PratiK RemiX OfficiaL #nonstop,PratiK RemiX OfficiaL,2023-12-21,2023,12,855,PT6M51S,2205123,25304,601,2637.71,0,en,English,search,10,2026-04-05 12:41:56,21,3,4,51,Thursday,Dec,0.007099840351499622,0.020088167558053965,0.02940456969519057,0.008574683464144682,-0.6565079294746634,-0.7546897540053347,-0.7040234568710412,-1.012637975652384,1.1748,1.1475,0.0273,Normal
ZdDFxraM7eI,竹取オーバーナイトセンセーション｜いくぜ！ｘ鬼龍院せな,Sena Kiryuin,2026-04-01,2026,4,23,PT4M7S,265451,27115,656,66362.75,0,ja,Japanese,JP,10,2026-04-05 12:41:56,1,2,2,14,Wednesday,Apr,0.0008394646868725776,0.02152587193078696,0.03209550369391849,0.21573242511882182,-0.6952961469842966,-0.7473095077141465,-0.6925436343865057,-0.11015920322400659,10.4618,10.2147,0.2471,Trending
XTfxbEI11lk,"Afrobeat Instrumental 2024 ""RICH LOVE"" Emotional X Afro Pop X Afrobeat Type Beat",COS COS,2024-09-20,2024,9,581,PT2M59S,6366,143,5,11.35,0,en,English,search,10,2026-04-05 12:41:56,20,4,3,38,Friday,Sep,3.25659134410802e-06,0.00011352386819481967,0.0002446303635207202,3.689664797041454e-05,-0.7004771494081514,-0.8572266821845648,-0.8284229877943711,-1.049832681983757,2.3249,2.2463,0.0785,Normal
xqNd5PMXL0s,"Pasoori || Battle By - Nysha Fathima, Ali Sethi, Sahil Sanjan & Aish ||  @cokestudio",BATTLE SONGS OFFICIAL,2022-07-06,2022,7,1388,PT43S,21595430,807888,19926,15774.6,0,en,English,search,10,2026-04-05 12:41:56,6,2,3,27,Wednesday,Jul,0.06968289876160577,0.6413606351620732,0.9749009247027741,0.051280164147497906,-0.2687539971115819,2.4345220977578927,3.3295687161043785,-0.8265923590356409,3.8333,3.741,0.0923,Growing
Cb00Mr2720A,Maître Gims - Est-ce que tu m'aimes ? (lyrics) English/French,Lyrixa,2024-03-12,2024,3,773,PT4M1S,4561300,55766,764,6057.5,0,en,English,search,10,2026-04-05 12:41:56,12,1,1,11,Tuesday,Mar,0.014704504002031235,0.04427113310316303,0.03737951954596605,0.019691757275840185,-0.6093907333883174,-0.6305500176595732,-0.6700014375077815,-0.9642066544454796,1.2393,1.2226,0.0167,Normal
JKIVlNLTauU,"Narivetta - Minnalvala Lyrical | Tovino Thomas, Anuraj Manohar, Jakes Bejoy, Sid Sriram, Sithara",Sony Music South,2025-05-03,2025,5,356,PT5M4S,39615352,176558,3951,117552.97,1,en-GB,en-GB,search,10,2026-04-05 12:41:56,3,5,2,18,Saturday,May,0.1278429800368304,0.14016466518000678,0.19330691325407312,0.38214189885169175,0.09159592495906943,-0.13829451793279138,-0.004797905540244002,0.6148005128615162,0.4557,0.4457,0.01,Viral
8rMARLBfd3U,KISS KISS KISS (Prod. by Hukky Shibaseki),nowimyoung - Topic,2026-03-20,2026,3,35,PT3M39S,3675010,19568,0,229688.12,1,en,English,KR,10,2026-04-05 12:41:56,20,4,1,12,Friday,Mar,0.011843964515044618,0.015534510858994623,0.0,0.74667151600232,-0.6271141470874443,-0.7780652883654978,-0.829466608020238,2.202866876069322,0.5325,0.5325,0.0,Viral
TetND4IOqpU,Buray - Ask Mi Lazim (Lyrics) w&k,W&K Lyrics,2021-12-07,2021,12,1599,PT3M30S,2821933,21408,433,1787.16,0,tr,Turkish,search,10,2026-04-05 12:41:56,7,1,4,49,Tuesday,Dec,0.009090621428763513,0.016995237554648247,0.02118498948089437,0.0058097104305556,-0.6441733902112639,-0.7705668603280675,-0.7390890964601677,-1.0246835282309146,0.774,0.7586,0.0153,Normal
Gg4vKG6Jd7w,Dan - Jujutsu Cypher,ÉoDan,2026-03-30,2026,3,25,PT9M34S,514823,44301,2203,85803.83,0,pt-BR,pt-BR,BR,10,2026-04-05 12:41:56,30,0,1,14,Monday,Mar,0.0016443236528417597,0.035169376817473466,0.10778413816722933,0.2789316044073387,-0.6903093784085723,-0.677272559751496,-0.3696475365032988,0.1651668226691413,9.033,8.6051,0.4279,Trending
ayNw1xYX7kU,Pathinalam Raavinte Video Song | Gireesh Puthenchery | Mohan Sithara | M.G Sreekumar | Jayaram,Malayalam Cassettes,2023-07-13,2023,7,1016,PT5M53S,20123149,81266,3300,20183.7,0,en,English,search,10,2026-04-05 12:41:56,13,3,3,28,Thursday,Jul,0.06493104785903422,0.06451489980923227,0.16145603992367533,0.06561329283175824,-0.2981956530530505,-0.5266315856190992,-0.14067725894810937,-0.7641503557742234,0.4202,0.4038,0.0164,Growing
tK4EozSeqyY,Bijli Bali || Rupsagarer Rupali || Sonali Mahata || Singer - Sk || New Bankura Video Song 2024,PRANER BANKURA,2024-11-08,2024,11,532,PT4M32S,31855634,99440,1492,62096.75,0,en-IN,en-IN,search,10,2026-04-05 12:41:56,8,4,4,45,Friday,Nov,0.1027981530085656,0.07894275142162845,0.07299770047458291,0.20186448677152768,-0.06357754230622896,-0.452568307818959,-0.5180503326215665,-0.17057461360553727,0.3168,0.3122,0.0047,Trending
WAMxwRtNrPY,Novelbright - ツキミソウ [Official Music Video],Novelbright,2020-12-11,2020,12,1960,PT5M17S,111856999,442831,10201,57658.25,0,ja,Japanese,search,10,2026-04-05 12:41:56,11,4,4,50,Friday,Dec,0.36100603484783833,0.3515516648711901,0.49909486765497335,0.187435784391203,1.5362343571734542,0.9468298998990962,1.299727376793333,-0.23343298186114533,0.405,0.3959,0.0091,Trending
hCCKT7Bub_Y,"Aai Tuza Dongar आई तुझा डोंगर | Ekveera Aai Song | Amol Jadhav | Akash Shejale, Manoj Kadam, SaiSwar",Sai Swar Music,2020-10-07,2020,10,2025,PT5M33S,66149199,459751,12406,32975.67,0,mr,Marathi,search,10,2026-04-05 12:41:56,7,2,4,41,Wednesday,Oct,0.21348212420539978,0.3649839994855702,0.606976857967611,0.10719750551352948,0.6222014236224147,1.0157828359824226,1.7599638964006188,-0.5829895219396644,0.7138,0.695,0.0188,Growing
LICLRhP7w6U,El Bobo de las 3000 - Que no seas de nadie,Elbobodelas3000VEVO,2026-03-18,2026,3,37,PT2M32S,680259,5597,128,40015.24,0,es,Spanish,ES,10,2026-04-05 12:41:56,18,2,1,12,Wednesday,Mar,0.0021782755315373535,0.004443308323681158,0.006262537306130437,0.13008178182657715,-0.6870011038384782,-0.8350003634257904,-0.8027499302380463,-0.483294606220135,0.8416,0.8228,0.0188,Growing
hh6Xz6Gss1M,Guli mata Arabic songs | tiktok viral songs | no copyright songs #arabicsong #music #arabicmusic,New Arabic Songs 165k views 2 hour ago,2023-12-13,2023,12,863,PT2M55S,19720130,76412,1692,23365.08,0,en,English,search,10,2026-04-05 12:41:56,13,2,4,50,Wednesday,Dec,0.06363028652413723,0.06066143927624168,0.08278291501541171,0.07595534198771572,-0.3062549479402865,-0.5464127648004505,-0.47630552358689204,-0.7190954147804132,0.3961,0.3875,0.0086,Growing
GJqSSHMPPwQ,EFO - Benim Yaşım Yok (Official Video),EFO,2026-03-26,2026,3,29,PT2M29S,947926,9008,547,105325.11,1,tr,Turkish,TR,22,2026-04-05 12:41:56,26,3,1,13,Thursday,Mar,0.003042182404979733,0.007151209823069479,0.02676256176916679,0.34239149833613997,-0.68164848452132,-0.8210997449281411,-0.7152945553104033,0.4416286469478022,1.008,0.9503,0.0577,Viral
LnEmw07VElA,"SAIBO RE - Kirtidan Gadhvi, Priya Saraiya| સાઇબો રે | New Gujarati Song 2020 | Gujarati Song 2020",Tips Gujarati,2020-02-13,2020,2,2262,PT4M18S,14848550,90133,5572,6619.95,0,gu,Gujarati,search,10,2026-04-05 12:41:56,13,3,1,7,Thursday,Feb,0.04790705038922173,0.07155417351051525,0.2726160771074906,0.021520173104118568,-0.40367343140325285,-0.4904964978974175,0.33354377168579247,-0.9562411955685242,0.6445,0.607,0.0375,Normal
-wEhzTTdsS8,"Zé Felipe, Mc Ryan SP,  Kew, DJ LK da Escócia - Viciado Em Ver Ela Descer (Videoclipe Oficial)",Zé Felipe,2025-02-28,2025,2,420,PT2M9S,43357062,171762,1281,108392.65,1,pt-PT,pt-PT,search,10,2026-04-05 12:41:56,28,4,1,9,Friday,Feb,0.13991951165047006,0.13635724929285745,0.06267429913400852,0.35236347573835713,0.16642005055245307,-0.15783933362165858,-0.5620911061531481,0.4850713773654675,0.3991,0.3962,0.003,Viral
NuMgAW4hOCw,beastboy | 2HEAVY & Nice Guy Flavors [beats by Young Kira & Thani],TJ_bb,2026-04-03,2026,4,21,PT3M19S,109778,15632,1004,109778.0,1,en,English,DE,10,2026-04-05 12:41:57,3,4,2,14,Friday,Apr,0.00033702331490892304,0.012409825927422525,0.04912177699496062,0.35686697981464033,-0.6984091878408832,-0.7941054039933921,-0.6199076666661721,0.5046908074573695,15.1542,14.2396,0.9146,Viral
cpYPPXf63a4,Daniel Santacruz - Lento - Kizomba (Official Video HD),Daniel Santacruz,2014-02-03,2014,2,4463,PT4M27S,283336206,1249705,18435,63771.37,0,es,Spanish,search,10,2026-04-05 12:41:57,3,0,1,6,Monday,Feb,0.9144626267315916,0.9921073126042456,0.9019521503008954,0.2073083514961282,4.965356796171086,4.235029152221662,3.0183611647508806,-0.1468585201847405,0.4476,0.4411,0.0065,Trending
kWPIS76EVyg,JUN PHẠM ‘TRUTH OR DARE’ Official MV,Jun Phạm Official,2026-03-28,2026,3,27,PT5M,898372,29312,2398,128338.86,1,vi,Vietnamese,VN,10,2026-04-05 12:41:57,28,5,1,13,Saturday,Mar,0.0028822447167082474,0.02327001136032555,0.1173247223445374,0.41720473465588687,-0.6826394310991292,-0.7383562216281496,-0.32894634769449116,0.7675510920176456,3.5297,3.2628,0.2669,Viral
QGsVmCb6uPY,รางวัลของคนรักจริง - DR.FUU ( OFFICIAL MV ),Fuu Function,2026-03-22,2026,3,33,PT5M18S,837210,5105,193,59800.71,0,th,Thai,TH,10,2026-04-05 12:41:57,22,6,1,12,Sunday,Mar,0.0026848417040339816,0.004052722707234646,0.0094427320318998,0.19440050618950208,-0.6838625064228562,-0.8370053778792772,-0.7891828673017771,-0.20309130344435813,0.6328,0.6098,0.0231,Trending
mkGpOrpuivk,El Bogueto x Jc Reyes x Uzielito Mix - Tussi Channel ( Visualizer ) Eso Sí  Es De Gangster ,El Bogueto,2026-03-26,2026,3,29,PT3M18S,291038,7587,272,29103.8,0,es,Spanish,ES,10,2026-04-05 12:41:57,26,3,1,13,Thursday,Mar,0.0009220478412052753,0.006023115999958719,0.01330789177552718,0.09461080733051548,-0.6947844758762851,-0.8268906504940045,-0.7726936677330807,-0.6378232338463538,2.7003,2.6069,0.0935,Growing
_x-h3wdAtQI,New Song | Teri Deewanagi | Aryan Khan | Janhvi Kapoor | New Hindi Song | Video | New Song 2025,Gaurav Mali,2025-09-08,2025,9,228,PT3M38S,7739870,42319,949,37032.87,0,en,English,search,10,2026-04-05 12:41:57,8,0,3,37,Monday,Sep,0.02496347679553116,0.03359592012682919,0.046430842996232694,0.12038667557040755,-0.5458278915626918,-0.6853496708222497,-0.6313874891507076,-0.5255311527413646,0.559,0.5468,0.0123,Growing
3E3sMkBmrwY,Top 5 of my favorite Yoasobi’s songs #yoasobi #jpop,Otter_Keebs,2023-05-01,2023,5,1089,PT59S,2834597,216477,2619,2649.16,0,en,English,search,10,2026-04-05 12:41:57,1,0,2,18,Monday,May,0.009131495039052695,0.17185528961685298,0.12813738441215325,0.008611905192713954,-0.6439201443085844,0.024384693385784365,-0.28281833371117593,-1.0124758198978439,7.7294,7.637,0.0924,Normal
RHuC7YakdSs,Dhurata Dora ft. Noizy - Mi Amor (Official Video),Dhurata Dora,2021-07-22,2021,7,1737,PT3M4S,194818898,686971,18819,113464.7,1,en,English,search,10,2026-04-05 12:41:57,22,3,3,29,Thursday,Jul,0.628769168816286,0.5453678689347095,0.9207397622192867,0.3688517262527484,3.1952489655320946,1.9417571939524814,3.0985111980974556,0.5569021280043899,0.3623,0.3526,0.0097,Viral
tLaJFnc93Oc,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev - Topic,2019-10-03,2019,10,2395,PT4M10S,146656677,982955,11221,61724.19,0,en,English,search,10,2026-04-05 12:41:57,3,3,4,40,Thursday,Oct,0.47332350774431625,0.780341635394678,0.5489994618132003,0.2006533664924213,2.2321342204128043,3.147960848425723,1.5126259028701727,-0.17585083613055907,0.6779,0.6702,0.0077,Trending
yi4KZyxPTcc,"Vaquero Remix -  Andres Castillo, Bellakath, El Malilla , El Bogueto, La Dinastia, Riky Produce",Andres Castillo,2024-08-23,2024,8,609,PT5M10S,170546693,658336,15682,289552.96,1,es-419,es-419,search,10,2026-04-05 12:41:57,23,4,3,34,Friday,Aug,0.5504295724779159,0.5226353097336,0.7672586721463869,0.9412804963798699,2.7098702174868547,1.8250629076199725,2.4437438683885864,3.0506772080019697,0.3952,0.386,0.0092,Viral
D3tUvbqOAAY,STYLE,Hearts2Hearts - Topic,2025-06-18,2025,6,310,PT3M30S,53957976,208737,2350,185422.6,1,en,English,search,10,2026-04-05 12:41:57,18,2,2,25,Wednesday,Jun,0.17413442222731199,0.16571071101665785,0.1149762708547385,0.6027728984985892,0.3784097880095673,-0.007157607162971272,-0.33896510186281303,1.575975278190313,0.3912,0.3869,0.0044,Viral
KPufjoSP3sw,"Suttamla Soosi Full Video Song | Gangs of Godavari | VishwakSen, Neha Shetty | Telugu Love Songs",Aditya Music,2024-06-11,2024,6,682,PT3M45S,48504624,155509,1275,73159.31,0,en-IN,en-IN,search,10,2026-04-05 12:41:57,11,1,2,24,Tuesday,Jun,0.15653349168263989,0.12345442810565183,0.06238074269778365,0.237826723068584,0.2693574309447681,-0.22407408954141636,-0.5633434504241883,-0.013905813260880454,0.3232,0.3206,0.0026,Trending
6ym4xnFZq9A,"Salsa (Music Video) ft Sistrology, BOHEMIA - Akki Singh | New Song 2024 | Latest Punjabi Song",Saga Music UAE,2024-04-14,2024,4,740,PT3M22S,8701003,153622,16225,12067.97,0,en,English,search,10,2026-04-05 12:41:57,14,6,2,15,Sunday,Apr,0.028065575317172957,0.1219563893694027,0.7938255296247371,0.03923062914603732,-0.5266078193753909,-0.23176405351241144,2.5570810249177276,-0.8790859297300837,1.952,1.7656,0.1865,Growing
LoL6i65IIVs,"""SANTA"" - Afrobeat Instrumental 2024 x Ayra Starr x Magixx x Afro Pop Type Beat",Young OG Beats,2024-06-05,2024,6,688,PT3M4S,18824,282,6,28.18,0,en,English,search,10,2026-04-05 12:41:57,5,2,2,23,Wednesday,Jun,4.3465327681964995e-05,0.00022387224357300103,0.0002935564362248642,9.160771275826271e-05,-0.7002280229508252,-0.8566602248491284,-0.8282142637491977,-1.049594334267695,1.53,1.4981,0.0319,Normal
AcQJ9sq_fII,Gun Bhuleu | गुन भुलेउ | Sarika Ghimire | Official Song 2025,Sarika Ghimire,2025-05-30,2025,5,329,PT5M27S,23330737,152075,8265,75260.44,0,ne,Nepali,search,10,2026-04-05 12:41:57,30,4,2,22,Friday,May,0.07528367750845419,0.12072826752256784,0.4043739908997505,0.24465708905537492,-0.23405252935724558,-0.23806843838953354,0.8956376253376842,0.015850546611352517,0.6872,0.6518,0.0354,Trending
